Date,Book,Away Moneyline,Home Moneyline,Away Pointspread points,Away Pointspread odds,Home Pointspread points,Home Pointspread odds,Total points,Over odds,Under odds,Implied Probability,Juice,Time to close,Moneyline,Spread,Total
Sun Oct 07 2018 11:31:35 GMT+0000 (UTC),LimaBook,150,-169,3,101,-3,-121,47,-109,-109,,,,,,
Sun Oct 07 2018 12:31:35 GMT+0000 (UTC),LimaBook,150,-169,3.5,-122,-3.5,102,47,-109,-109,,,,,,
Sun Oct 07 2018 13:31:35 GMT+0000 (UTC),LimaBook,150,-169,3.5,-112,-3.5,-107,47,-109,-109,,,,,,
Sun Oct 07 2018 14:31:37 GMT+0000 (UTC),LimaBook,150,-169,3.5,-112,-3.5,-107,47,-109,-109,,,,,,
Sun Oct 07 2018 15:31:37 GMT+0000 (UTC),LimaBook,154,-169,3.5,-112,-3.5,-107,47.5,-112,-106,,,,,,
Sun Oct 07 2018 16:31:40 GMT+0000 (UTC),LimaBook,165,-185,3.5,-109,-3.5,-108,47.5,-112,-106,,,,,,
Sun Oct 07 2018 17:31:36 GMT+0000 (UTC),LimaBook,162,-185,3.5,-109,-3.5,-108,47.5,-112,-106,,,,,,
Sun Oct 07 2018 18:31:37 GMT+0000 (UTC),LimaBook,162,-182,3.5,-110,-3.5,-109,48,-109,-109,,,,,,
Sun Oct 07 2018 19:31:39 GMT+0000 (UTC),LimaBook,162,-182,3.5,-114,-3.5,-105,48,-109,-109,,,,,,
Mon Oct 01 2018 03:43:33 GMT+0000 (UTC),KiloBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 04:43:33 GMT+0000 (UTC),KiloBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 05:43:33 GMT+0000 (UTC),KiloBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 07:43:33 GMT+0000 (UTC),KiloBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 08:43:33 GMT+0000 (UTC),KiloBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 09:43:34 GMT+0000 (UTC),KiloBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 10:43:33 GMT+0000 (UTC),KiloBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 11:43:33 GMT+0000 (UTC),KiloBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 12:43:35 GMT+0000 (UTC),KiloBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 13:43:33 GMT+0000 (UTC),KiloBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 14:43:34 GMT+0000 (UTC),KiloBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 14:43:34 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 15:43:35 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 16:43:34 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 17:43:34 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 18:43:36 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 19:43:34 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 20:43:34 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 21:43:34 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 22:42:53 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 22:46:37 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 23:46:37 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 00:46:38 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 01:46:38 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 02:46:38 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 03:46:37 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 04:46:37 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 05:46:37 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 06:46:38 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 07:46:39 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 08:46:38 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 09:46:36 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-115,-105,,,,,,
Wed Oct 03 2018 10:46:37 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 11:46:37 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 12:46:37 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 13:46:37 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 14:46:38 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 15:46:37 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,45,-110,-110,,,,,,
Wed Oct 03 2018 16:46:37 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,45,-110,-110,,,,,,
Wed Oct 03 2018 17:46:37 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,45,-110,-110,,,,,,
Wed Oct 03 2018 18:46:37 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,45.5,-110,-110,,,,,,
Wed Oct 03 2018 19:46:37 GMT+0000 (UTC),KiloBook,140,-165,3,100,-3,-120,45.5,-110,-110,,,,,,
Wed Oct 03 2018 20:31:32 GMT+0000 (UTC),KiloBook,150,-180,3,100,-3,-120,45.5,-110,-110,,,,,,
Wed Oct 03 2018 21:31:34 GMT+0000 (UTC),KiloBook,145,-170,3,-115,-3,-105,45.5,-115,-105,,,,,,
Wed Oct 03 2018 22:31:33 GMT+0000 (UTC),KiloBook,145,-170,3,-115,-3,-105,45.5,-115,-105,,,,,,
Wed Oct 03 2018 23:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,-115,-3,-105,45.5,-115,-105,,,,,,
Thu Oct 04 2018 00:31:33 GMT+0000 (UTC),KiloBook,145,-170,3,-115,-3,-105,45.5,-115,-105,,,,,,
Thu Oct 04 2018 01:31:33 GMT+0000 (UTC),KiloBook,145,-170,3,-115,-3,-105,45.5,-115,-105,,,,,,
Thu Oct 04 2018 02:31:33 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 03:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 04:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 05:31:34 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 06:31:33 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 07:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 08:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 09:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 10:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 11:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 12:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,45.5,-115,-105,,,,,,
Thu Oct 04 2018 13:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,45.5,-115,-105,,,,,,
Thu Oct 04 2018 14:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,45.5,-115,-105,,,,,,
Thu Oct 04 2018 15:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,46,-115,-105,,,,,,
Thu Oct 04 2018 16:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,46,-115,-105,,,,,,
Thu Oct 04 2018 17:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,46.5,-115,-105,,,,,,
Thu Oct 04 2018 18:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,46.5,-115,-105,,,,,,
Thu Oct 04 2018 19:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-115,-3,-105,46.5,-115,-105,,,,,,
Thu Oct 04 2018 20:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,-115,-3,-105,46.5,-115,-105,,,,,,
Thu Oct 04 2018 21:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Thu Oct 04 2018 22:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Thu Oct 04 2018 23:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 00:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 01:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 02:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 03:31:31 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 04:31:30 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 05:31:31 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 06:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 07:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 08:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 09:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 10:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 11:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 12:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 13:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 14:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 15:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 16:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 17:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 18:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 19:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 20:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 21:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,46.5,-115,-105,,,,,,
Fri Oct 05 2018 22:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Fri Oct 05 2018 23:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 00:31:35 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 01:31:35 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 02:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 03:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 04:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,100,-3,-120,46.5,-115,-105,,,,,,
Sat Oct 06 2018 05:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,46.5,-115,-105,,,,,,
Sat Oct 06 2018 06:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,46.5,-115,-105,,,,,,
Sat Oct 06 2018 07:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 08:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 09:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 10:31:31 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 11:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 12:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 13:31:33 GMT+0000 (UTC),KiloBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 14:31:34 GMT+0000 (UTC),KiloBook,135,-160,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 15:31:36 GMT+0000 (UTC),KiloBook,135,-160,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 16:31:33 GMT+0000 (UTC),KiloBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 17:31:34 GMT+0000 (UTC),KiloBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 18:31:32 GMT+0000 (UTC),KiloBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 19:31:32 GMT+0000 (UTC),KiloBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 20:31:32 GMT+0000 (UTC),KiloBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 21:31:35 GMT+0000 (UTC),KiloBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 22:31:34 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,47,-115,-105,,,,,,
Sat Oct 06 2018 23:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,47,-115,-105,,,,,,
Sun Oct 07 2018 00:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 01:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 02:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 03:31:31 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 04:31:31 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 05:31:31 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 06:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 07:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 08:31:33 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 09:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 10:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 11:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 12:31:32 GMT+0000 (UTC),KiloBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 13:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-115,-3,-105,47.5,-115,-105,,,,,,
Sun Oct 07 2018 14:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-115,-3,-105,47.5,-115,-105,,,,,,
Sun Oct 07 2018 15:31:32 GMT+0000 (UTC),KiloBook,135,-160,3,-110,-3,-110,48.5,-110,-110,,,,,,
Sun Oct 07 2018 16:31:33 GMT+0000 (UTC),KiloBook,160,-190,3.5,-120,-3.5,100,48.5,-110,-110,,,,,,
Sun Oct 07 2018 17:31:32 GMT+0000 (UTC),KiloBook,160,-190,3.5,-120,-3.5,100,48.5,-110,-110,,,,,,
Sun Oct 07 2018 18:31:32 GMT+0000 (UTC),KiloBook,160,-190,3.5,-120,-3.5,100,48.5,-110,-110,,,,,,
Sun Oct 07 2018 19:31:31 GMT+0000 (UTC),KiloBook,160,-190,3.5,-120,-3.5,100,48.5,-110,-110,,,,,,
Mon Oct 01 2018 00:43:33 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 01:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 02:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 03:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 04:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 05:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 06:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 07:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 08:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 09:43:36 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 10:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 11:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 12:43:36 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 13:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 14:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 15:43:34 GMT+0000 (UTC),HotelBook,,,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 16:43:36 GMT+0000 (UTC),HotelBook,,,3,100,-3,-120,44.5,-110,-110,,,,,,
Mon Oct 01 2018 17:43:33 GMT+0000 (UTC),HotelBook,,,3,100,-3,-120,44.5,-110,-110,,,,,,
Mon Oct 01 2018 18:43:34 GMT+0000 (UTC),HotelBook,,,3,100,-3,-120,44.5,-110,-110,,,,,,
Mon Oct 01 2018 19:43:35 GMT+0000 (UTC),HotelBook,148,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Mon Oct 01 2018 20:43:34 GMT+0000 (UTC),HotelBook,148,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Mon Oct 01 2018 21:43:34 GMT+0000 (UTC),HotelBook,148,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Mon Oct 01 2018 22:43:34 GMT+0000 (UTC),HotelBook,148,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Mon Oct 01 2018 23:43:34 GMT+0000 (UTC),HotelBook,148,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 00:43:34 GMT+0000 (UTC),HotelBook,148,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 01:43:34 GMT+0000 (UTC),HotelBook,148,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 02:43:34 GMT+0000 (UTC),HotelBook,148,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 03:43:35 GMT+0000 (UTC),HotelBook,148,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 04:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 05:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 06:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 07:43:33 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 08:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 09:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 10:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 11:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 12:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 13:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 14:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 15:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 16:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 17:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 18:43:36 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 19:43:36 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 20:43:35 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 21:43:34 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 22:42:55 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 22:46:38 GMT+0000 (UTC),HotelBook,144,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 23:46:38 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 00:46:37 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 01:46:38 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 02:46:38 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 03:46:37 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 04:46:38 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 05:46:38 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 06:46:39 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 07:46:38 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 08:46:37 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 09:46:37 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 10:46:37 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 11:46:37 GMT+0000 (UTC),HotelBook,140,-160,3,100,-3,-120,44.5,-110,-110,,,,,,
